name,id,comment,time,positive_prob,sentiment
估读人生,423595259,第一次遇到同城的,2019/12/12 19:22,0.609123,2
我爱科比0824,291174839,想认识一个网易云女生 相识音乐 只看三观 只谈品味 不看长相 与性无关 ,2019/12/12 19:21,0.585399,2
杰妈190121,1725975161,好听,2019/12/12 19:14,0.595459,2
山之东南,324106454,开心总比忧愁好 乐观点,2019/12/12 18:56,0.77848,2
爱大信信,308581554,朋友，这就是广西普通话夹壮话的感觉！,2019/12/12 18:51,0.702703,2
看全,566483016,哈哈哈哈哈,2019/12/12 18:35,0.931792,2
邱章佳,440354964,有点意思 大笑 ,2019/12/12 18:24,0.561772,2
木头人儿不许动,57345748,越听越上头,2019/12/12 18:02,0.560449,2
LaurenXXX0,87608084,加油,2019/12/12 18:00,0.576334,2
十九棺,41900456,漂亮的声音,2019/12/12 18:00,0.815719,2
布鲁克林-有棵树,1488836440,你们是战友 哈哈哈,2019/12/12 18:00,0.614188,2
泰安郭富城,624472112,有些人刷着刷着皮皮虾就来网易云了,2019/12/12 17:58,0.746325,2
话情话,331931347,耍猴呢,2019/12/12 17:52,0.617498,2
琦琦只要林林不要南哥,400962626,竞争对手你好 这边 ,2019/12/12 17:48,0.62881,2
安儒世家,1630528902, 多多瞌睡 ,2019/12/12 17:44,0.625288,2
想你的夜sky,346006898,笑出声哈哈哈哈哈哈哈,2019/12/12 17:20,0.753067,2
沈云行,1815863204,为什么你如此优秀哈哈哈哈,2019/12/12 17:13,0.610969,2
上头小杰-,1597571776,据多年经验，这应该是美国的广西话.,2019/12/12 16:57,0.648463,2
画羽晨枭,400921654,死神可以咬,2019/12/12 16:41,0.703332,2
_行到迟迟_,1287919187,加油 ,2019/12/12 16:37,0.576334,2
这是tx,498822632,哈哈哈哈,2019/12/12 16:07,0.734607,2
Berlin凶手,70254969,第一次听的时候感觉和 Gin Wigmore Black Sheep 嗓音有点像,2019/12/12 16:04,0.586876,2
西瓜仔丨,1393794021,散装英语,2019/12/12 15:58,0.617101,2
美果添丁,313306728,是个狼人,2019/12/12 15:43,0.585205,2
Gsungrass,1695722940,我在图书馆憋笑好难受啊,2019/12/12 15:39,0.581434,2
死于二十葬于八十,363172019,果然胖子肺活量都好的一批,2019/12/12 15:36,0.865921,2
死于二十葬于八十,363172019,其实死神很善良的,2019/12/12 15:35,0.715065,2
Z_R0,288909830,死神不管是吻过还是掐过都很难听 开心 ,2019/12/12 15:13,0.658761,2
YSL27,293784854,澳洲,2019/12/12 15:12,0.602853,2
春分夏至立秋冬至,1604304004,而且是一直掐着 鬼脸 ,2019/12/12 15:08,0.617776,2
蓝色樟脑丸,266630349,放佛看到了位妖娆诱人的黑妹在歌唱,2019/12/12 14:43,0.589498,2
Todoroky612,535662266,加油呀，同江苏考生，今年高考，现在回想高考前其实还是有不少遗憾的，所以一定要努力啊，让大学成为你的一个圆满结束以及一个全新的开始吧 多多大笑 ,2019/12/12 14:37,0.93454,2
曾经的起点过往的回忆,1344202557,已经忘记怎么知道这首歌的了，但是很有味道，,2019/12/12 14:35,0.769857,2
Uchg,501873891,玩毛蛋,2019/12/12 14:14,0.63458,2
GideanLeo,278985550,第一次认真听 是想哭的感觉,2019/12/12 13:49,0.714779,2
i_am_rabbits,373757940,哈哈哈哈哈哈哈笑死我了,2019/12/12 13:40,0.833649,2
#NAME?,556998160,One more dan 真香。,2019/12/12 13:40,0.593949,2
火影迷720,611088624,加油 ,2019/12/12 13:31,0.576334,2
koro1_zy,111046064,哈哈哈哈笑死我吧,2019/12/12 13:30,0.657852,2
我的独一无二的名字,594445842,被超掐过,2019/12/12 13:12,0.579995,2
Foxbiubiu,395333496,哈就完事,2019/12/12 13:05,0.649697,2
羡了鸳鸯又羡仙xyt,319537730,明年六月我来看看你,2019/12/12 13:03,0.573735,2
灵灵稽,561106804,没错 奸笑 ,2019/12/12 12:28,0.568055,2
陈独秀再世,1988658626,跟李根有的一拼 大哭 大哭 ,2019/12/12 12:20,0.606609,2
张聪聪CCZ,546740947,来了,2019/12/12 12:16,0.596392,2
今天也有点想你呀,315715105,舞猴,2019/12/12 12:10,0.609049,2
安豆荚,516628010,就喜欢这放肆的发音,2019/12/12 12:03,0.815221,2
帅的创造者,352352741,第2333赞,2019/12/12 11:58,0.916515,2
隔壁的小粥,372709450,哈哈哈哈哈哈哈哈哈,2019/12/12 11:19,0.892609,2
風吹起的日子,277078639,婚禮 葬禮我的必放曲目。,2019/12/12 11:07,0.889679,2
鱼黑吞,298533821,很有力量感的嗓音，口音也恰到好处，很有律动感。,2019/12/12 10:51,0.985431,2
wellama,404748817,喜欢的男生给我推荐过，一直想不起叫什么，今天居然推荐了,2019/12/12 10:48,0.914811,2
月读下的叹息_,1307515207,好活,2019/12/12 10:31,0.704719,2
湮朹180615,1488720389, 多多耍酷 多多耍酷 多多耍酷 ,2019/12/12 10:27,0.780881,2
请叫我廉先生丶,268178469,给了年轻人八条建议 1.谈恋爱首先要找你爱的，如果结婚就要找爱你的2.千万别输在”等 这个字身上3.永远留住30 的神秘4.不要低估任何一个人5.别把没教养当做有气场6.谈恋爱可以穷，结婚不可以7.谈恋爱一定要找我8.牢记第7条，前6条没什么卵用,2019/12/12 10:06,0.800191,2
心酸老八爱粑粑,453106047,竹筒饭的制作工艺很简单，首先要把口子掰开往竹筒里四面抹油，放米，喜欢的可以放大香肠，肉夹馍那些，盖好生火。等竹筒中间的缝流出白色的米水流干后就能吃啦，记得吃之前把竹筒里流出那些液体擦干净！,2019/12/12 10:03,0.713857,2
三七1468号,552096746,断断续续听 有一天突然被洗脑了 看了现场执着的羽绒坎肩 看了歌词 有点感动,2019/12/12 9:54,0.730053,2
周匸匸,73781077,果然多听了两遍就不出意外地觉得蛮好听的，有毒！ 呆 ,2019/12/12 9:38,0.749398,2
阿昭帅过陈奕迅,281506093,挺佩服这个创作的歌曲的人虽然有点另类的感觉，但是却没有一点违和感听下去挺好听的,2019/12/12 9:19,0.842424,2
大梦一场的董二千先生嗬,1644230596,影 流 之 主,2019/12/12 8:47,0.797279,2
Sly_4D,430541499,哈哈哈,2019/12/12 8:12,0.725334,2
能陪我一起复古吗,135187352,哈哈哈哈哈哈哈哈哈哈哈哈哈哈承包一天的笑点 多多捂脸 多多捂脸 ,2019/12/12 7:32,0.901689,2
树上秋裤,61782385, 多多耍酷 节奏不错,2019/12/12 7:23,0.903087,2
不见咲哈哈,1496358473,大二的我，祝你高考顺利,2019/12/12 6:59,0.794728,2
JustinBieber的第五张专辑,253008798,哇哦，you can really dance,2019/12/12 6:55,0.756496,2
怪穆尔,452301705,太好听了，我老婆说不好听我把他蛋都捏爆了 多多大笑 ,2019/12/12 6:18,0.699406,2
丶Thesea,276161980,听到这首歌对面比我高3级我都越塔强杀他,2019/12/12 5:49,0.755662,2
二十一Q,326705968,评论往往才是最精彩的 多多捂脸 多多捂脸 多多捂脸 ,2019/12/12 3:52,0.709108,2
vv是慧慧,1757056569,这个很上头啊 多多捂脸 ,2019/12/12 2:34,0.705941,2
flinyyy,1708664603,听着音乐我觉得我又行了,2019/12/12 1:51,0.608238,2
Dream林G,417496414,这声音的主人应该很漂亮 生病 ,2019/12/12 1:44,0.732661,2
hhh情胡,637524723,孤儿来了,2019/12/12 1:08,0.55739,2
蒹葭苍苍昂,551730726,加油！,2019/12/12 1:03,0.633244,2
一片空白JAY,417274540,终于找到这首歌了,2019/12/12 1:01,0.745674,2
宛情阿斯顿,1682487918,加油,2019/12/12 0:57,0.576334,2
宛情阿斯顿,1682487918,哈哈哈哈,2019/12/12 0:56,0.734607,2
陪我从269层大楼坠落,421282951,比哈酒还上头,2019/12/12 0:50,0.624938,2
星子的函,1360926384,啊我也江苏考生高考复习，2020高考加油啊,2019/12/12 0:43,0.759723,2
Sakuram喵,1800759961,上头,2019/12/12 0:31,0.568316,2
VIP炒粉干,1626368897,封面动作与某音视频相同！ 多多耍酷 多多耍酷 多多耍酷 ,2019/12/12 0:30,0.581025,2
24K灬JoKeR,330521503,好听666,2019/12/12 0:08,0.595007,2
#NAME?,28482785,牛嗷哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈霍建华霍建华,2019/12/12 0:07,0.93623,2
B122-HS,1329879750,我也，当时我听的时候评论才四百多 哈哈哈哈哈当时循环好多遍听腻了发现最近才火起来,2019/12/12 0:05,0.854903,2
左肩Z,357134340,现在离高考还有178天，我是一名高考生，我不怕，因为我知道 where there is a will there is a way ,2019/12/12 0:01,0.717183,2
Jonaskai,1463439635,无中生友 多多耍酷 ,2019/12/11 23:57,0.551394,2
Evanspili,475293639, 无敌迷人小耗子,2019/12/11 23:54,0.711918,2
你看咯眼泪,1521753227,哈哈哈哈哈哈哈,2019/12/11 23:44,0.979911,2
ok_fineONE,355602189,上头了！,2019/12/11 23:41,0.558179,2
IfANcyou130,480727995,加油,2019/12/11 23:39,0.576334,2
真上海滩赌肾,406006900,今天想更新一下手机本地曲库，想到这首歌了，结果日推就给我了，你说神奇嘛 奸笑 ,2019/12/11 23:22,0.578654,2
清风撩我心绪,427427519,大爱mc,2019/12/11 23:21,0.923049,2
Kmetwong,72984239,云村和b站有一腿,2019/12/11 23:17,0.576032,2
ID好难想勒,400353275,Black Sheep 推荐给你们！ 听完记得点赞！,2019/12/11 23:11,0.96135,2
小杨一个人,1327570575,哼哼好几天这个调调了！网易日推太爱我了吧！,2019/12/11 23:06,0.559797,2
superman棒,402582315,泰国口音的英语,2019/12/11 22:56,0.689767,2
iam相仔,534399581,加油变得更好兄弟,2019/12/11 22:51,0.614482,2
是我是_,490581963,喜欢的歌是下一首喜欢的人是下一个 ,2019/12/11 22:44,0.714452,2
Pricipitant,272109608,这首歌的中文名字就叫耍猴,2019/12/11 22:41,0.641985,2
djjfjfx,429340529,华科我来了,2019/12/11 22:31,0.551273,2
能_上_热_评_吗,265419561,同城 多多耍酷 ,2019/12/11 22:29,0.607202,2
绵绵O,1468814111,179加油加油,2019/12/11 22:26,0.576914,2
冷笑千江,1727860936,B站有个视频剪的挺搭配这个音乐的，av77872559,2019/12/11 22:23,0.618575,2
北北北岛岛岛,124480358,我会变好会有腹肌会把烟戒掉会做一个温柔的男孩子一年后我会在来评论加油,2019/12/11 22:19,0.775827,2
juzi6674,334365381,挺逗啊 ,2019/12/11 22:06,0.714807,2
我爱科比0824,291174839,想认识一个网易云女生 相识音乐 只看三观 只谈品味 不看长相 与性无关 ,2019/12/11 22:01,0.585399,2
酒里一把刀,376505154,广西人打卡 ,2019/12/11 22:01,0.587651,2
yuanlnn,1326966695,哈哈哈，你想找广西人打还是捧啊,2019/12/11 21:54,0.654664,2
sysussaa,430808646,我也是！加油！,2019/12/11 21:44,0.559247,2
远辰Orz,593830167,蛮独特的，有点像gin,2019/12/11 21:41,0.871717,2
怎么谁都叫三七啊,443192742,馋哭的？ 呆 ,2019/12/11 21:39,0.65973,2
冷漠Chan,1818129185,对C o my 多多耍酷 god，C有外度c,2019/12/11 21:38,0.634136,2
冷漠Chan,1818129185,听了这首歌，我头发都抽筋了,2019/12/11 21:36,0.607962,2
Milky-Rainbow,1759407239,作者澳洲人...应是不列颠陕西话。 奸笑 ,2019/12/11 21:22,0.589434,2
我好绿a,1999004014,说好听哥哥们先看mv,2019/12/11 21:18,0.596895,2
Mis-77,33158545,有点儿上头,2019/12/11 21:04,0.685054,2
林中鸟180417,1425085053,一战成硕，加油！！！,2019/12/11 21:01,0.622332,2
北凝丶丶丶,571789746,听了一整天了，吃饭的时候听，上课的时候听，现在玩这游戏也听,2019/12/11 20:51,0.748658,2
无形大贱不谣碧莲,432646888,德鲁大叔,2019/12/11 20:48,0.563329,2
朱糖糖,374708507,高潮部分那不错,2019/12/11 20:40,0.808627,2
hey团团,295619862,以为歌手长得很可爱 多多捂脸 多多捂脸 ,2019/12/11 20:40,0.720662,2
銎銎啊,1730777539,哈哈哈,2019/12/11 20:27,0.725334,2
凭阑夜听雨,128225205,点进歌手页，也许你会笑 多多大笑 ,2019/12/11 20:17,0.601602,2
没钱所以失眠,124671001,上面省的湖南人也要笑死了,2019/12/11 20:15,0.591486,2
云天沙,551170182,哈哈哈哈 多多笑哭 多多笑哭 多多笑哭 多多笑哭 多多笑哭 ,2019/12/11 20:11,0.911911,2
wi啦啦,357438743,还有九天，我一定要考上，考上！！！ 发怒 ,2019/12/11 20:06,0.775255,2
