name,id,comment,time,positive_prob,sentiment
南风过境似水蔓延,627074539,像小丑,2019/12/13 13:18,0.509062,1
一直新手绝,249678312,Samsara 惊恐 ,2019/12/13 12:55,0.531733,1
一直新手绝,249678312,被天使一个八稚女对着嗓子一顿爪呗 惊恐 ,2019/12/13 12:51,0.450253,1
叶与樱,1386719560,丑美丑美的嗓音 ,2019/12/13 12:33,0.469308,1
身上扛個大肉包,1978407974,厦大学长替你打call,2019/12/13 12:31,0.524927,1
_个小可爱,626325272,多比 ,2019/12/13 12:09,0.542168,1
狗头龙,98589696,说不定是被掐过的天使吻过的呢,2019/12/13 12:00,0.492058,1
守护纱雾酱,467050503,这歌喉 令人上头,2019/12/13 11:15,0.496306,1
章心鱼,405763099,对对对,2019/12/13 11:03,0.539188,1
_intern__,118009028,这个魔性的口音为什么如此让人上瘾,2019/12/13 10:55,0.497253,1
二十岁负责唱歌蟹蟹,1434972111,笑死在热评,2019/12/13 10:15,0.488714,1
Chantelle_S-H-H-H-H,2947984,不予置评。。。转去听Billboard避避风头,2019/12/13 9:40,0.528992,1
太阳萬燧,272117943,倾诉 哀伤 ,2019/12/13 9:38,0.540516,1
开你六个六斋,98263594,OMG,2019/12/13 8:53,0.512253,1
哼哼哼哈嘿咙咚呛,274338046,莫名觉得很好听,2019/12/13 8:08,0.545837,1
若韵,135061740,加油！！！！！！！,2019/12/13 7:52,0.450422,1
Dream林G,417496414,心态蹦了 声音都这样了人尽然还是个胖纸,2019/12/13 2:13,0.526205,1
烟家军_,388446729,要过,2019/12/13 1:34,0.536653,1
Sweetlure,405293242,该死的日推！我i了,2019/12/13 1:25,0.525917,1
Ein_liar,89311839,I am a bad girl.Please be crazy for me.,2019/12/13 1:22,0.481093,1
chaireslee,136446035,强行下车,2019/12/13 1:21,0.549932,1
佐手牵鼬手了,1306101680,继承你的花呗！,2019/12/13 0:33,0.466713,1
RyanLiu_,116406851,人形auto tune,2019/12/13 0:23,0.525323,1
RapGod丶LeeSin,130328617,你真可爱,2019/12/13 0:00,0.460901,1
你说的谎言真好听,419576363,加油高考后将是一个新的开始 ,2019/12/12 23:57,0.533396,1
StayHereX,1462567470,跟随老秦步伐,2019/12/12 23:46,0.545516,1
还的你博哥,1401341638,地里开花六十五六,2019/12/12 23:32,0.53954,1
二月二十八丰,2073502313,疯癫模式开启，疯与醒之间,2019/12/12 23:15,0.485719,1
回响丨,350747475,睡个锤子 越听越嗨,2019/12/12 23:10,0.490234,1
神秘的人zzw,1600380374,来来来噜啦啦噜啦啦,2019/12/12 23:06,0.493513,1
TiAn狗不得house,546551685,过了,2019/12/12 22:48,0.533804,1
别把我当作老虎中的小白,507134146,我把最后一句听成了i like gay,2019/12/12 22:24,0.50392,1
阿怂int,486311858,为啥,2019/12/12 22:06,0.478557,1
王亚坤1906,1872863899,我也是,2019/12/12 21:44,0.497341,1
嫑问我为啥腿短,1702990741,你这首歌给我冲上排行榜第一,2019/12/12 21:36,0.476231,1
贰_y,388402180,第一遍。。。。第二遍！！！！,2019/12/12 21:24,0.509299,1
Annie湿姐,263867583,留学澳洲阿德莱德的第三个月，快被汽车收音机大街小巷放的这个音乐洗脑了。Anyway，好听就对了。,2019/12/12 21:14,0.545042,1
最美不过旋律,281457223,你看见了吗？小丑在台阶上放肆得飞舞 跳舞 跳舞 ,2019/12/12 21:04,0.504019,1
红果樱桃小丸子,599275576,最后一句 我总是听成I like gay.,2019/12/12 20:58,0.509465,1
不言不语12138,1533332274,继承花呗,2019/12/12 20:44,0.527419,1
陷在沙发里晒太阳的猫,47644327,印度风味的么,2019/12/12 20:43,0.504535,1
RiRicher,1744041991,同城 ,2019/12/12 20:31,0.523312,1
Rainbow----Dash,78270698,同城！！！！,2019/12/12 20:25,0.46921,1
辞浅_OYVh,2044417213,不要输，加油,2019/12/12 20:19,0.465983,1
卿何在念已成疾,446092121,歌名翻译是跳舞的猴子吗 大哭 ,2019/12/12 20:16,0.467541,1
涟轻舟,1500522493, 给你 接受 丨 拒絕,2019/12/12 20:13,0.515195,1
不懂你也不懂我,80831582,和琴的声线很像啊,2019/12/12 19:17,0.532443,1
十多个vba时,576554336,我听着像泰语了。。。,2019/12/12 17:05,0.459527,1
GothicDragon,467358253,死神吻过就不好听了 天使的才好听 憨笑 ,2019/12/12 17:00,0.480088,1
悠笀,339813028,听的我耳朵里有口痰,2019/12/12 16:48,0.533816,1
#NAME?,351451766,信不过你，让我听听,2019/12/12 16:18,0.476779,1
欧尼酱小可爱,1580574641,第一次听的时候，什么玩意 后面越听越有味道 大哭 大哭 ,2019/12/12 15:02,0.463428,1
奈果,49541362,这个歌的名字其实是 真香,2019/12/12 14:57,0.484545,1
特色喝酒jdkdpwpmg,1583636602,歌手是澳大利亚人,2019/12/12 14:39,0.516055,1
妖人邪物神經刀,431003506,all agay,2019/12/12 14:30,0.53893,1
囧克昕森,346814386,像极了 ,2019/12/12 14:23,0.526869,1
风笛手1988,126671551,AKA五虎将张飞来此一游,2019/12/12 14:00,0.482987,1
嘤嘤嘤夜落呀,415936302,玉林经过,2019/12/12 13:32,0.518875,1
穆君不太好,1358497484,听第一遍的时候我就感觉 好听爆了好吗！？,2019/12/12 13:23,0.53119,1
万千风物,1689905841, 西西机智 ,2019/12/12 13:17,0.520078,1
林夕的哥哥,435379220,会好的,2019/12/12 13:03,0.530867,1
残念肆意,343937773,Tik Tok跟网易云也有合作？,2019/12/12 12:37,0.507427,1
我更爱音乐咯,2023877328,看我,2019/12/12 12:26,0.496768,1
曰亦太又门勿心吉,421856348,今天休息，听到这首歌还以为自己在上班 多多捂脸 ,2019/12/12 11:34,0.483823,1
Lcion,307442925,不知道为什么。听着听着就忍不住眼泪要流 ,2019/12/12 11:16,0.54962,1
你且浅吟低唱,419913984,憔悴,2019/12/12 11:12,0.538967,1
戈T法,1288460047,得劲,2019/12/12 11:08,0.545381,1
夜猫日狗,482502341,第一次听我靠什么鬼 越听越香,2019/12/12 10:39,0.486972,1
Singularity170622,513288930,娃娃音,2019/12/12 9:27,0.547774,1
Singularity170622,513288930,声音有团团的风格,2019/12/12 9:25,0.542661,1
熊夏天,63258145,Love this song so much 多多比耶 ,2019/12/12 9:09,0.519331,1
志无敌i,130905084,打卡,2019/12/12 7:13,0.533254,1
猪猪喜欢黄明昊,2057097608,好球,2019/12/12 7:11,0.547525,1
顺德呀,448084352,声音丑丑的,2019/12/12 6:18,0.496858,1
白芷_Bcjt,2068020574,同城,2019/12/12 6:17,0.523312,1
猫猫love糖糖,1423099294,不喜欢出门左拐谢谢 ,2019/12/12 5:28,0.487685,1
绿植李,380036441,u make me wanna cry,2019/12/12 4:49,0.537399,1
小晨Cyrus,57523619,聲音像sia Adele,2019/12/12 4:05,0.541088,1
强扭的瓜不甜86,382798179,鸡麻皮跳起来,2019/12/12 2:11,0.500577,1
真的铁甲小宝,513637504,听过好像 烟嗓,2019/12/12 1:37,0.456688,1
拉芙塔利雅的老公,489715199,感觉声音好像中国好声音的邢晗铭,2019/12/12 0:42,0.45777,1
好名字都让猪猫起了,1367552251,十二点三十六，在背英语课文,2019/12/12 0:36,0.527964,1
JulyC__,626405161,可以译为跳舞的猴子吗？,2019/12/12 0:32,0.535352,1
丶嘉宝,360987546,“If I die will I be born again” 2019.12.11,2019/12/11 23:47,0.46525,1
nice糖果1907,1924263816,生动形象 ,2019/12/11 23:44,0.537732,1
wp小辣椒,1886452593,笑死,2019/12/11 23:44,0.522503,1
我在马路边等你,85091068,一开始以为是sia,2019/12/11 23:11,0.495437,1
Take-Me-With-You_ZYHZYF,406784916,给爷汞,2019/12/11 23:00,0.504871,1
东木叔叔,502606651,李云龙 第一遍这TM 什么鸟语？第二遍咦？确实还可以第三遍卧槽好听耶 ,2019/12/11 22:48,0.520862,1
動不動都是痛1807,1518451870,我竟无言以对 多多笑哭 ,2019/12/11 22:45,0.470884,1
我好想爱这个世界MO,2072616211,jiayou,2019/12/11 22:42,0.536875,1
断揠山,1368936580,只有牙齿的嘴,2019/12/11 22:22,0.520277,1
许齐北,80704614,Dont u looking to my eyes and lie again ,2019/12/11 22:02,0.511914,1
患者__丶,286307611,1,2019/12/11 22:02,0.458396,1
MortyandRick-,566748046,？？？为什么我感觉好久以前就听过了 现在才上热搜,2019/12/11 21:51,0.479174,1
欲洲,1376583317,笑死我，好继承我五毛钱遗产？,2019/12/11 20:57,0.471347,1
Rucker-Park,467962648,这声线说不出的感觉和这首歌绝配,2019/12/11 20:56,0.511178,1
贺悠悠,108676612,百听不厌,2019/12/11 20:53,0.538704,1
贾培元,629322893,这嗓音该死的肥美,2019/12/11 20:38,0.4961,1
桐生战兔ya,1772264631,额,2019/12/11 20:37,0.52374,1
FaSii,1337584807,听这首 减轻压力 大哭 大哭 ,2019/12/11 20:27,0.496971,1
Medalywooo,1287113332,dance for me ,2019/12/11 19:43,0.541475,1
夜愿PPOS,1853308599,秀儿,2019/12/11 19:38,0.537592,1
OuroborosDaddy,123680725, 鹿小乐Deerny 被大哥点赞了？？？,2019/12/11 19:23,0.461059,1
乖乖的喵喵,298751231,吹，使劲吹,2019/12/11 19:16,0.497191,1
中意先生,554812812,也太好听了吧,2019/12/11 19:11,0.515188,1
是九头身日奈,364815441,不好听但是上瘾,2019/12/11 19:04,0.465707,1
思远啊啊啊,274398987, 韩美娟,2019/12/11 18:38,1,1
Nancy韩0622,1543479642,time读成了带母，个人意见而已,2019/12/11 18:33,0.466618,1
苏痴,294272187,这就是英语方言吗 惶恐 ,2019/12/11 18:01,0.508441,1
霜序廿壹_哈哈,1327352793,注意好好休息，学习要注重效率,2019/12/11 17:35,0.457548,1
勿忘流年1805,1445470970,外国的小团团,2019/12/11 16:37,0.513238,1
夏木之叶,372206843,我以为是那个部落的特色歌曲呢,2019/12/11 16:27,0.524828,1
夜小楼233,582489704,火前留名,2019/12/11 16:19,0.535122,1
素炒鸡丁,343263548,我做错了什么，给我日推这歌 呆 。。 猪 真香,2019/12/11 15:57,0.459728,1
哈哈清影,402615597,哇，这歌手多大了,2019/12/11 15:42,0.543836,1
泼墨山水染天下,1508347703,你可真是个戏精呢,2019/12/11 15:32,0.473799,1
萤火虫与妳,60772126,歌词是不是错了 奸笑 奸笑 ,2019/12/11 15:06,0.522187,1
Z小姐de,1369684579,看评论能笑一整天 大哭 ,2019/12/11 14:53,0.458712,1
夏甘,319352432,我要换上我的索尼大法好好享受这首歌,2019/12/11 14:12,0.54419,1
霍格沃滋高材生,330806691,刚开始前奏那几个得得得，以为艾福杰尼的那个说散就散呢 大笑 ,2019/12/11 14:04,0.464087,1
我必须要长大,1686905573,嘟嘟嘟,2019/12/11 13:46,0.515934,1
十月廿九,46184129,发音 部分旋律 像不像最后的莫西干人 ,2019/12/11 13:39,0.548873,1
所罗门同学,249558646,我猜，这应该是广西版的英语,2019/12/11 13:31,0.479512,1
DesperadoM,20484670,中文名 窜天猴,2019/12/11 13:24,0.548469,1
来-啊互相伤害啊-,350174880,13.02中午一点 这里一名陕西考生在吃饭 距离高考177天 我也不累 因为我相信 付出是他妈有回报的 星星 跳舞 ,2019/12/11 13:04,0.532711,1
水乡歌者,113692861,大中午的，昏昏沉沉，就被这嗓音唤醒了。,2019/12/11 13:02,0.464528,1
贺小姐helena,1773906033,真怪，怪好听的,2019/12/11 13:01,0.541408,1
猫柯Dw,1415234957,看封面还以为是碧梨,2019/12/11 12:47,0.454501,1
三穗就爱笑-,1654672742,神诠释,2019/12/11 12:24,0.545479,1
嘿不放,1347663322,以为是中国好声音的火星少女,2019/12/11 12:14,0.541674,1
birdy_swift,124195034,特别像gin的那首black sheep里的声音 惊恐 ,2019/12/11 12:07,0.504954,1
迷人鸭s,326646034,这小嗓子上头啊,2019/12/11 11:17,0.530635,1
YMHPopcorn,1869718935,就像是情商不够，很多人都赞，其实是让他上去挨骂，他还自我感觉良好，以为是他是聚光点......,2019/12/11 10:06,0.488608,1
___接下来如何,55568604, 多多捂脸 ,2019/12/11 10:02,0.526316,1
下雨天xwj,17752411,带 母 time 这口音，美国广东话没跑了,2019/12/11 10:02,0.521416,1
1llegal,365071474,上次日推这首歌我没保存，后来找了好久找不到，今天终于又给我推了！！！,2019/12/11 9:11,0.502625,1
so-stay-,474864017,上头了吗，兄弟,2019/12/11 8:52,0.46204,1
汝等给我跪下,1573896183,牛逼,2019/12/11 8:18,0.462885,1
隔着屏幕恶心你,120138067,最近QQ飞车主播都在放这个歌,2019/12/11 8:13,0.506521,1
混在大北窑,45895472,我知道，仔,2019/12/11 8:08,0.508826,1
么子yusi,269931150,One more die， everydie 惶恐 ,2019/12/11 7:47,0.549351,1
YoungMoon22,107099079,hao,2019/12/11 6:46,0.540434,1
顾北玖玖想成为小可爱,343072362,早上补作业在听,2019/12/11 5:36,0.472206,1
珊珊119,1633397530,笑死了,2019/12/11 5:29,0.479738,1
ZmHannnn,446996625,还以为是Cardi B唱的,2019/12/11 3:07,0.50101,1
七哥的trap,453937015,日推啊啊啊啊啊啊爱了爱了,2019/12/11 2:19,0.543131,1
混在大北窑,45895472,我觉得您应该去庙里，太合适了。,2019/12/11 0:10,0.499144,1
2090492739,2065138073,同城,2019/12/11 0:08,0.523312,1
琴瑟琵琶mcc,63285054,声音跟颜值真的成反比唉 流泪 好听道炸的感觉,2019/12/11 0:03,0.481796,1
是被你弄丢的姑娘啊,560931665,我也是高三学生，你隔壁浙江的，还有27天第一次高考,2019/12/10 23:56,0.531712,1
蛾子不要搞事情呀,288395102,这该死的甜美 大笑 ,2019/12/10 23:28,0.54515,1
我要噶气了,420268274,没办法都是袁隆平爷爷的锅啊，太饱了,2019/12/10 23:24,0.486288,1
HanJamie,82835202,Kun,2019/12/10 23:16,0.538897,1
问问问问君能有几多愁,287009395,我不会跳舞的人跟着节奏蹦跶的非常开心 ,2019/12/10 23:15,0.450031,1
云天明_DPo9,442253396,那年在缅甸，因为赌石，我把护照都压上了，结果还是输了。赌石的地方在缅甸诺瓦达卡村，无奈之下我决定铤而走险，越境回国，可惜被缅甸边防军发现，向我开枪扫射，我左脚中弹，一瘸一拐的奔向祖国一步一步的挪，左脚的疼痛让我难以忍受，记得当时身边好多大树我都没扶，就服你们,2019/12/10 23:05,0.527331,1
用户1884251742,1884251742,冲鸭！,2019/12/10 23:00,0.527702,1
蛾子不要搞事情呀,288395102,这该死的甜美 大哭 ,2019/12/10 22:49,0.532983,1
小泽又沐风__wan,587637272,听出了萝莉音的味道,2019/12/10 22:48,0.530254,1
雉pji,389888063,太好听了,2019/12/10 22:29,0.495885,1
_Santa,274536659,你去看看歌手介绍。。。,2019/12/10 22:28,0.45011,1
荔枝儿不太甜-,1464798711,赞同,2019/12/10 22:20,0.534553,1
奶味蓝orz,571352106,上分 ,2019/12/10 22:14,0.530839,1
绿谷同学1,1548855139,xs 了,2019/12/10 22:13,0.505032,1
打死也不动,590397251,歌名中文翻译 窜天猴,2019/12/10 21:57,0.503776,1
暮雪沫白,578638591,笑喷了,2019/12/10 21:50,0.529534,1
残月_殇雪,342430215,single single every day 幻听 ,2019/12/10 21:40,0.528202,1
桂林哦,1880908073,上上去,2019/12/10 21:15,0.529818,1
桂林哦,1880908073,上去,2019/12/10 21:15,0.519896,1
无名小姐_g8eX,1961159017,但是但是丑美丑美的 大哭 大哭 ,2019/12/10 21:05,0.461183,1
YMHPopcorn,1869718935,我觉得他说的没问题，抓住重点 用词不严谨，你应该接受批评,2019/12/10 20:49,0.457595,1
哥哥不值得,1489734698,主页14首歌，8首dance monkey,2019/12/10 20:44,0.497793,1
YMHPopcorn,1869718935,别看得太重，其实没多少人认识你，何况，你还不回国为祖国做贡献，反而住在国外，这可不是一件值得自豪的事,2019/12/10 20:35,0.530803,1
你眼中世界怎样她就怎样,432338576,勾起我的好奇心 生病 ,2019/12/10 20:30,0.500434,1
Denny抹茶,1454596511,上头了,2019/12/10 20:28,0.537779,1
白天吻黑夜S,1830263652,me too 我也找不到 多多捂脸 多多捂脸 ,2019/12/10 20:20,0.498437,1
温酒诗华,1670264978,我也是,2019/12/10 20:08,0.497341,1
起风了qwq,1344399334,建议去看看医生,2019/12/10 20:05,0.496882,1
刘小皮Yoham,118595101,外国龚琳娜 生病 ,2019/12/10 19:38,0.518161,1
安河桥北-南山以南,1523344781,hahhahahahha,2019/12/10 19:35,1,1
#NAME?,291360593, 劳资秒懂！,2019/12/10 19:27,0.522857,1
大写的服字,420621264,歌名 窜天猴,2019/12/10 19:13,0.505597,1
桜花之祭,50651624,越听越上头，太好听了吧,2019/12/10 18:59,0.477015,1
smclzy,265655197,洗脑,2019/12/10 18:35,0.496742,1
花伦同学的刘海,119931260,已经火了,2019/12/10 18:19,0.548916,1
逗比你个二货,296043962,你还好吗,2019/12/10 17:43,0.540433,1
逗比你个二货,296043962,不不不了 流泪 ,2019/12/10 17:42,0.477079,1
reminiscence-_,95488235,笑死我了,2019/12/10 17:34,0.455253,1
诏命,581186707,有一段时间我真以为这首歌是请猴子开了嗓子唱,2019/12/10 17:33,0.463065,1
鸡涌不美撕你嘴,1499850921,听得我浑身不得劲儿 ,2019/12/10 17:09,0.48957,1
随风摇摆直到为所欲为,1780676862,sia粉丝路过,2019/12/10 16:55,0.540293,1
仇粉,272268677,秀儿 是你吗,2019/12/10 16:48,0.534246,1
#NAME?,1509021941,阿拉根 西西疑问 ,2019/12/10 16:13,0.548956,1
阿伟真没死,306993624,虽然怪怪的但是好听啊 多多捂脸 ,2019/12/10 15:50,0.470944,1
刘兆美丶,392608382,dance for medance for medance for me,2019/12/10 15:49,0.547021,1
江河letgo,1412559511,中文名 串天猴,2019/12/10 15:47,0.495104,1
HHkdin,32577477,笑个p啊,2019/12/10 14:17,0.547283,1
Darren963,1966508227,独一无二的嗓音，爱了爱了 多多可怜 ,2019/12/10 13:46,0.502851,1
小破云你一定要争取到版权啊orz,555544210,日推第一首 ？迷惑,2019/12/10 13:12,0.464927,1
今天喝核桃奶了嘛,621739797,酒吧没开场之前的歌 ,2019/12/10 12:59,0.508169,1
不染牧尘,1510908381,太好听了啊,2019/12/10 12:58,0.546754,1
凌空逝,1302754288,澳洲总是出怪咖！！！ 洗牙，洛儿和这只 ,2019/12/10 12:28,0.466747,1
---梓安---,1799010745, 耍猴 ,2019/12/10 12:27,0.537143,1
我是茉莉茉莉是我,103109667,我不服 哼,2019/12/10 12:18,0.457436,1
是小陈讷,2071048830,see you see you every time,2019/12/10 12:13,0.495661,1
你的顾小秋,1639317513,是个狠人！,2019/12/10 12:10,0.548877,1
Lostmooon_,63354200,我也想问,2019/12/10 10:15,0.542774,1
Jake-Anne,104219632,洗脑,2019/12/10 10:12,0.496742,1
听风诉旧,533412881,上头了,2019/12/10 9:57,0.537779,1
刘不尽,431830013,so cool,2019/12/10 9:43,0.459338,1
九九_YF4936,1461862317,真实”,2019/12/10 9:24,0.470568,1
果倍爽_,347469748,再次证明b战和网易有一腿 昨天看的一个剪辑背景音乐就是这首歌,2019/12/10 8:42,0.536181,1
纸上幽然,505349427,快点下载啊，不然又要收费了啊,2019/12/10 8:39,0.53043,1
所以我才不喜欢人类,57633019,还以为是印度人唱的歌,2019/12/10 7:20,0.516951,1
辛夷坞_我们,124731080,看，他好像一条狗啊,2019/12/10 5:48,0.522529,1
用户484032708,484032708,口区,2019/12/10 2:47,0.538395,1
不是他的猫,334310968,可能快到极限了 但是觉得肯定没那么容易就到极限,2019/12/10 1:33,0.468905,1
#NAME?,1381506093,笑翻隔壁广东人一个,2019/12/10 1:02,0.498635,1
Nightmare丶三三,266385339,说得好,2019/12/10 0:42,0.542862,1
琼斯丶,513179821,圈圈 ,2019/12/10 0:30,0.538427,1
aka恐龙先生,1713032976,现在180天绵阳报道,2019/12/9 23:58,0.532171,1
啊呀吖哈啊,250186392,就怕继承了蚂蚁花呗要帮还,2019/12/9 23:40,0.518605,1
此号存在异常,103143217,妈妈说让我好好学习英语，我就是不听，后悔了,2019/12/9 23:39,0.457879,1
上课催眠,1722638964,看你喜欢outside不和你计较了 节奏控 ,2019/12/9 23:29,0.498323,1
芦苇与湖,1649851300,越听越好听 ,2019/12/9 23:27,0.537852,1
比迪比巴比迪布,549399057,19届江苏考生祝你好运 加油！！！,2019/12/9 23:18,0.500939,1
Surri-,1399554560,Oh I see you see you see you eweriy time . 声音爱了 ,2019/12/9 23:13,0.453581,1
抱走皓鹏,1434676175,爱了爱了,2019/12/9 23:11,1,1
星_kong灬,325424723,很少有名校生式12点以后睡觉的,2019/12/9 23:06,0.531807,1
231036391,409209079,多大了,2019/12/9 23:05,0.505156,1
鱼儿凉了,1421786618,笑死我了,2019/12/9 22:52,0.455253,1
莫得感情的听歌机啊,100691498,一听就上头,2019/12/9 22:49,0.48189,1
骑驴洗澡,444966966, 清华大学 进来录取,2019/12/9 22:39,0.505241,1
Jeveuxtoublier,1758166408,有一些调像,2019/12/9 22:32,0.52559,1
渡安一世,444520840,那小姐姐呢？ 呆 ,2019/12/9 22:21,0.510649,1
犬夜叉ol,1793471705,这独一无二的声音,2019/12/9 22:19,0.488888,1
ccy6661,1521628475,我也是,2019/12/9 22:15,0.497341,1
他日的人走茶凉丶,556236017,181了,2019/12/9 22:10,0.507651,1
孤立的飞行者,417737421,这嗓音！！天，惊,2019/12/9 22:03,0.488919,1
和歌山上,125916570, Junn杰俊,2019/12/9 22:01,0.544427,1
起个名字真难aaaaa,454423495,中毒已深 大哭 ,2019/12/9 21:51,0.513123,1
鲸鱼上天,96718008,我听到了 肚皮大大地,2019/12/9 21:49,0.501251,1
钓江者,382697848,空军一号,2019/12/9 21:44,0.538375,1
辣炒鱿鱼-,1637065485,希望我能和你一样加油！,2019/12/9 21:39,0.544311,1
优质网友l,499456532,suohai,2019/12/9 21:32,1,1
烟消云散1101,345952717,好久不见,2019/12/9 21:31,0.538383,1
歪头涩费人,377965187,me too,2019/12/9 21:25,0.530726,1
AppleMartin,1906029127,蔡徐坤就过分了 多多笑哭 ,2019/12/9 21:01,0.481873,1
佛光普照1314520,1805870143, 人和人之间，朋友和朋友之间，有时会有一些口舌 是非，我们不一定要去弄得水落石出。做人有时要学会沉默，叫“此时无声胜有声”。,2019/12/9 20:57,0.549641,1
肥胖不堪,258782834,因为都是广西人,2019/12/9 20:47,0.518973,1
tyhdooo,258164449,还有我刚来.,2019/12/9 20:37,0.481501,1
八爺金次郎,1850577702,怕不是我,2019/12/9 20:32,0.459096,1
我爱科比0824,291174839,我也爱你,2019/12/9 20:16,0.538518,1
WP_Forever,560383742,特么死神给你咬下来 大哭 ,2019/12/9 20:16,0.460493,1
pdayuse,92814534,一开始还以为是gin ,2019/12/9 19:59,0.507159,1
土川小一,1999779114,共勉,2019/12/9 19:59,0.528161,1
糖奶咖啡和威尔士,428525142,南普妙啊,2019/12/9 19:50,0.516454,1
小八-HaChi,434625291,我是日推,2019/12/9 19:47,0.518599,1
穆小磊BIN,1551273139,这歌棒棒的！太好听了,2019/12/9 19:45,0.455715,1
阿估,300569966,me2,2019/12/9 19:44,1,1
Catti不过不改名字,299029303,我能说我是喜欢这口音吗 一开始我以为是黑人妹子 大哭 ,2019/12/9 19:43,0.530895,1
宜宾陈冠西,69834627,太好听了太好听了,2019/12/9 19:42,0.469924,1
于荒野之中苟活,1433444593,我以为是龚琳娜,2019/12/9 19:39,0.506889,1
Daskio,253219316,electron dance music,2019/12/9 19:31,0.537593,1
柳成霖v,507525710,你们了解一下沫子唱的,2019/12/9 19:14,0.497552,1
claireliu530,475160197,dance one more dime 扑面而来的土澳味儿 大哭 ,2019/12/9 19:09,0.458083,1
瀚国,1580955834,请尊重他们的方言文化,2019/12/9 19:07,0.526735,1
美丽如斯灬,445554246,听了三遍才回过神来，神曲！,2019/12/9 19:07,0.527337,1
親吻我抱緊我,449826780,为啥推那么多次给我！,2019/12/9 19:03,0.472358,1
弓子殳,1986326441,我喷了一口奶茶 大哭 大哭 大哭 ,2019/12/9 18:59,0.509505,1
Culoaccino,558948337,Closer Lem什么的唱的,2019/12/9 18:55,0.525911,1
六爷别趴下,395239715,准备卸载了，很多收藏的歌曲，都不让听见,2019/12/9 18:48,0.480435,1
REAL_REASON,1458865369,在b榜上终于开始冲了,2019/12/9 18:42,0.488643,1
Daskio,253219316,同城,2019/12/9 18:39,0.523312,1
影修白墨,1609383585,越听越上头 大哭 大哭 大哭 ,2019/12/9 18:37,0.542333,1
销锋铸镝,441462441,我一直以为这首歌叫danceforme 惊恐 ,2019/12/9 18:25,0.502179,1
拜拜再见晚安舒服km,413861060,笑死了,2019/12/9 18:14,0.479738,1
旭旭宝宝xxbb,444681283,马猴贷,2019/12/9 18:05,0.53026,1
沐雨是仙女吖,1969901694,笑死 ,2019/12/9 17:58,0.522503,1
独己s,112496558,感觉像是印度歌 ,2019/12/9 17:58,0.468714,1
凌仟尘,1407974948,路过,2019/12/9 17:36,0.510652,1
你离开了西安从此没有人和我说_,1319302680,咖喱味儿出来了,2019/12/9 17:22,0.479545,1
代号-龙梦,1848418447,装着痰 大哭 ,2019/12/9 16:51,0.494359,1
沐絲youlie,68093708,dance for you,2019/12/9 16:44,0.526964,1
七欲哟_,314203847,这歌上头,2019/12/9 16:40,0.467417,1
大嘴专用嗨歌,1509218822,被天使吻过的嗓子，被食神拥抱过的身体。,2019/12/9 15:57,0.538233,1
李知恩的小老婆,472179128,领导 西西奸笑 ,2019/12/9 15:47,0.523055,1
鸽子王你又放我鸽子,417508007,牛逼,2019/12/9 15:44,0.462885,1
我爱科比0824,291174839,懂的人自然懂？,2019/12/9 15:43,0.52091,1
新闻联播昂,257256789,前2秒像那个keep运动曲 ,2019/12/9 14:51,0.536162,1
birdy_swift,124195034,嘤嘤嘤，喂，警察蜀黍嘛，就是这个怪阿姨 外星 ,2019/12/9 14:48,0.466138,1
