name,id,comment,time,positive_prob,sentiment
森冬十月,1617397045,挣扎了许久，好不容易决定认认真真去谈一场恋爱，哪怕再直男，时间长了也许就习惯了呢？也许变得不再直呢？你却一句话，口边的话也就这样悄无声息的咽了下去。不怪你没有准备好，只是破坏的勇气何时才能捡起？？,2019-12-13 16:18:55,0.00518873,0
阿森木有翅膀,454830893,我说 求求你给我一次机会吧,, , 
ForgetYou88,1933183292,七夕明明是情侣的开始，却成了我和她的结束,2019-12-13 16:16:45,0.341774,0
daan16,317619501,有些人点进来，发现有些评论，肉麻，恶心。殊不知是自己已经过了这种幼稚的年纪，可能以前的那个你更加矫情。 虽然我也觉得好多评论蛮幼稚的 开心 ,2019-12-13 16:16:08,0.195428,0
三原雪子,366016020,可能我表述的太过明显，毕竟梦里常出现你的脸，它一遍一遍，让我反复失眠。但这都不是重点，无解的是，很多话我已藏了大半年。,2019-12-13 16:13:06,0.335751,0
有一说一一一一一,564452016,有一说一，我太嚣张,2019-12-13 16:09:58,0.178735,0
瑞了溜了,106216115,网易云评论属实给 整笑了,2019-12-13 16:08:32, , 
夕子酱酱酱酱酱,313984083,六级听力你真的太TM嚣张了,2019-12-13 16:07:06,0.0596493,0
夕子酱酱酱酱酱,313984083,好烦啊不想考六级了,2019-12-13 16:05:50,0.257756,0
猪头少年d,2026907284,我们最近三条通话记录是我添加你为联系人。,2019-12-13 16:03:20,0.660953,2
隔壁_小錢,1333940985,马上就我生日了。,2019-12-13 16:01:06,0.638479,2
隔壁_小錢,1333940985,我 还是在想你。,2019-12-13 16:00:42,0.266774,0
engSpunKy,371784781,狗子太会唱歌了 而且真的超适合自己唱的每一首歌,2019-12-13 16:00:12,0.517981,1
rrrrrrrrrrrrrrrrrrgy,2039694902,如果顺利的话 我会买一个公寓 养一只柯基 一只英短 孤身一人 自由且满足地度过余生 若是不顺呢 结婚生子,2019-12-13 16:00:09,0.908486,2
卓先生的姜小姐,1484183676,我这么骄傲的一个人 ，你可真嚣张,2019-12-13 15:58:14,0.390322,0
Socialreality,483198219,五年就是这么错过彼此了,2019-12-13 15:56:03, , 
麻子疯了,492762905,你室友多嚣张，老子正面照样刚,2019-12-13 15:51:08,0.207291,0
IamTyrant,305224951,薛之谦？？？,2019-12-13 15:51:04,0.233293,0
Etnrtiy,1497156126,要幸福啊,2019-12-13 15:49:30,0.798244,2
就叫大振吧,1397906583,好着呢。,2019-12-13 15:49:15,0.777048,2
破格go,497689143,嚣张 你的一字一句犹如刀疤划心上 你的一举一动随你改变多荒唐 心语心愿,2019-12-13 15:46:06,0.276243,0
鹿哎呦,548147833,如果回到几年前，我一定会绕过那个地方，然后有预谋的错过你 皱眉 ,2019-12-13 15:45:03,0.658091,2
心动如往昔-,514770971,加油兄弟 未来会更好,2019-12-13 15:44:54,0.678659,2
范范不吃饭了fyw,1358007867,对我朋友说但凡她有一点喜欢你那句话就不会那么说 我们也不会劝你放手,2019-12-13 15:44:13,0.073894,0
一杆长枪00,579162641,抱,2019-12-13 15:43:38,0.52756,1
遇見_OErv,1299418955,万千世界，唯有感情，努力不得,2019-12-13 15:43:15,0.644962,2
叶维欣,1817930772,我记得他传过纸条给我，说“麻烦传给你后桌”,2019-12-13 15:42:22,0.198455,0
终抵不过岁月,1522866728,不再联系是你我做过最默契的事,2019-12-13 15:39:30,0.242179,0
范范不吃饭了fyw,1358007867,过几年我能配得上你的成熟我们势均力敌 lyf 我们重新来过好么,2019-12-13 15:38:45,0.605431,2
心疼的感觉你不懂,2037988054,每个人都有自己的小脾气，可是不要用在感情上，要不然你会后悔当初有这样的狗脾气,2019-12-13 15:38:36, , 
自由的活着i,319523506,今天我终于删掉了你的所有联系方式。,2019-12-13 15:38:34,0.466146,1
范范不吃饭了fyw,1358007867,所爱隔山海 山海皆可平,2019-12-13 15:38:03,0.785312,2
杨半仙仙儿-,398313852,那么如果下次有可能遇见就在一起吧,2019-12-13 15:34:37,0.489694,1
范范不吃饭了fyw,1358007867,会遇到的,2019-12-13 15:34:32,0.670772,2
范范不吃饭了fyw,1358007867,你想走就走好啦 没必要找那么多的借口 我都懂 这一次是咱俩最默契的一次,2019-12-13 15:34:02, , 
蜗牛是牦牛,601131651,你嚣张的时候我正爱你,2019-12-13 15:33:52,0.553817,2
范范不吃饭了fyw,1358007867,脸我给你了 挽留也挽留了 可你不要我也没办法 老子不伺候了,2019-12-13 15:31:21,0.0392592,0
力五凶,1571770283,可惜我们错过了,2019-12-13 15:24:48,0.756172,2
刘先森的小小迷妹,1459486863,追哇！！ 多多可怜 ,2019-12-13 15:21:14,0.522722,1
快乐吧_-,2007961099,你一定要过得好 对得起我的不打扰。,2019-12-13 15:20:17,0.472813,1
Hedgehog190210,1734355212,正常，等过段时间就好了，做点自己喜欢的事，应该好好利用这个机会做以前想做但又没做的事，正好是个借口，时间真的很宝贵，不要为了这些浪费时间。,2019-12-13 15:18:21, , 
徜徉偶尔,1647932143,最难戒的 是有你的习惯,2019-12-13 15:16:17,0.424666,0
罩罩小罩罩_Jennie,422403074,你就是仗着我喜欢你 拼命放肆而已！,2019-12-13 15:09:43,0.167889,0
Sunnycoolcool,84669622,爸爸你别走 我已经好多天没有睡好觉吃好饭了 我们微信没有互相删除 可是我不敢找你 你烦了删除我 我该怎么办 我到底该怎么办,2019-12-13 15:09:43,0.255562,0
草莓味的老仙女儿er,1639189066,无奈山河悲凉，可我依然在努力，请你别放弃,2019-12-13 15:09:05,0.148118,0
苦多乐少好好过,1355655975,等一次不会难过的失望 ,2019-12-13 15:08:28,0.0475983,0
是唯酱呀,346350743,我想追一个很好的女孩子，但是我不知道该怎么开口对她说，但是又好不想错过她 多多难过 ,2019-12-13 15:06:34,0.756053,2
moment_9Y,1472611283,我好像这次有点嚣张,2019-12-13 15:04:46,0.296866,0
夜丶忻畅,1774320315,往往会错过,2019-12-13 15:04:41,0.792147,2
难捱iiiiii,617559995,说好带我赶集的说好给我皮套的说好要给你买一看就不简单的烤地瓜的 改名卡有了还没来得及告诉你说好考完研就只有我们两个的说好你一直在的你个大骗子 情侣戒指情侣手套情侣袄你的围巾你的衬衣你的秋衣你的照片你要我怎么忘记你啊 你就这样走了你想过没有我该怎么过 要我死吗,2019-12-13 15:03:57, , 
芽芽想发芽,530816812,不会,2019-12-13 15:03:04,0.151313,0
大豆芽芽芽子,1427212771,前两天分手了，她让我把这首歌歌词倒背下来，我真的背下来她还会回来吗,2019-12-13 14:59:39,0.774728,2
吴彦祖四川分祖-,484910706,嚣张小伙,2019-12-13 14:53:37, , 
透明crying,1474368200,可是我还想着和她复合，尽管她伤我伤的太深，而且还骗了我，背叛过我。我还想照顾她，保护她。如果她来找我我一定会同意复合，我也不知道她有什么我好留恋的，只是和她在一起很幸福，最想和她在一起。我知道自己是在作践自己，可是我还是忍不住去想她，去想我们的未来。,2019-12-13 14:46:14,0.976855,2
今夜我不想人类只想你,1918452788,我也有自己的傲气，因为对方是你，才迁就这份嚣张，,2019-12-13 14:46:13,0.44334,0
此用户范丞丞媳妇儿,1583142940,可是我觉得没人比我更适合他 ,2019-12-13 14:43:15,0.584099,2
长发御妓,1690262278,爱我少一点但爱我久一点,2019-12-13 14:42:37,0.554094,2
城南--_--,618029678,我心里还是只能容下你，只是我会隐藏得好好的。毕竟心死了，也给不出多少爱了。这仅剩的，该留给家人了。不然不仅失去了所有，还没好好爱父母。所以现在父母说什么，我就听什么，不吵不闹。都说我懂事了，只有我自己知道，我是沉默了。我会好好找工作，赚钱。让父母少担心。只字不提爱情。,2019-12-13 14:37:06,0.539558,1
一只法学生biu,1482136685,初听不知曲中意，再听已是曲中人。 既然已成曲中人，何必再听曲中曲。曲终人散梦已醒，何处再寻梦中人。 既知曲人存于梦，何故执于曲外人。 不愿再做曲中人，奈何越听越沉沦。 心碎 ,2019-12-13 14:31:53,0.125074,0
HALIKUIYIN,549373178,现在的人呐，总是把真正关心自己的人“劝退”，“劝退”不了就拉黑，看起来很潇洒的样子。但在一觉睡醒，手机上没有一条消息时，又深感孤独与无助。傻子，你把TA们拉黑了，在等谁呢？ 心碎 心碎 ,2019-12-13 14:31:38, , 
烦躁烦躁烦躁,474162103,我删掉了微博。我只是微信上转发不了那篇文章，所以到微博转发的。但是我没有想到。我也不希望多想。自己想那么多。,2019-12-13 14:31:14,0.346669,0
暗自问偿,329607367,听闻远方有你动身跋涉千里我吹过你说过的风这算不算相拥我踏过你走过的路这算不算相逢我还是喜欢你，认真且怂，从一而终 ,2019-12-13 14:30:40,0.674134,2
乔你那碧萝样丶,1484354126,她真的很漂亮，我嘛兜里没钱。脾气还很傲，最后啊我还是变成了好脾气先生,2019-12-13 14:30:21,0.75554,2
陪你看星星叭,487257294,他不够好可他凭什么不要我。,2019-12-13 14:29:18,0.0765517,0
达拉崩吧班得贝迪卜得比鲁翁,371415500,心都凉了吧！,2019-12-13 14:25:31,0.444622,0
奈何嚣张无奈,294370516,223269 你的理由,2019-12-13 14:23:05,0.53934,1
南墙未撞故事未始,622459326,被偏爱的都有恃无恐,2019-12-13 14:20:30,0.588195,2
红豆生南国180101,1325621311,你有多久没有那么狼狈地大声哭泣了,2019-12-13 14:14:07,0.332358,0
Atyele,259798660,有过多少难过才会写出这句话,2019-12-13 14:13:30, , 
安心与你,363010845,看过，她说我有点变态,2019-12-13 14:12:44,0.247545,0
Sunnycoolcool,84669622,爸爸 你回来吧好不好 以后 你带妹打游戏 你跟女同事出去吃饭 你怎样都行 好不好 我现在不能做自己了 人生没有你对我来说没有意义 我再也不说自己没有安全感了 让我在你身边吧好不好 求求你 你不要走好不好,2019-12-13 14:11:43,0.076647,0
烦躁烦躁烦躁,474162103,你觉得蓝色好看，所以我穿衣服点缀一点蓝色以博取你的好感。这个和你觉得蓝色好看，我给你定制一块蓝色的背景墙让这个世界都包围你，是截然不同的。,2019-12-13 14:07:01,0.934881,2
汐小酱Montage,541566196,合不来的话，还是放生的好,2019-12-13 14:06:51,0.711489,2
吧唧一口啊烊,1561770650,抱抱,2019-12-13 14:01:10,0.544179,1
不诉墨染,1970665662,对不起，我已试着放下你了！呵。荒唐，我嚣张又怎样？,2019-12-13 13:58:45,0.035921,0
李夫人大啾,331155511,是你唱过的歌啊,2019-12-13 13:57:25, , 
Hello妹er,380566537,真的难受，一月份放假到5月份答辩结束都见不到了，一想到毕业后见不到更是百感交集,2019-12-13 13:56:59,0.215004,0
向阳aaar,337430338,狮子座 心太软却又喜欢说狠话,2019-12-13 13:56:48,0.784767,2
请晨良辰,1545416325,.总会有那么一天，我们的感情开始走向平淡，我变得成熟稳重，你变得优雅理性，日子 消磨掉感情的棱角，我们变得越来越和谐。我再也不会因为你手上的一道疤而大惊小 怪，你也不会因为我的一句话恼羞成怒 可真的到了那一天，我们总该有点儿什么拿 来怀念吧 不然怎么支撑这段感情走完一生呢 ,2019-12-13 13:55:42,0.916926,2
小苏又想你了,479546799,迈阿密,2019-12-13 13:55:08,0.539169,1
十七郎1980,1769792135,你不是第一个也不是最后一个，同病相怜,2019-12-13 13:54:36,0.087829,0
漪山傍水,508269417,我一直也骄傲的做自己，只因是你，我才迁就你的那份嚣张！,2019-12-13 13:54:24,0.608455,2
A梓潼1,1659867635,我想要的是 简单的陪伴 无条件的信任 看得见的在乎.,2019-12-13 13:53:31, , 
S_usie1997,1291664563,分手就分手，滾呢麻皮的你算什么，就是这么嚣张,2019-12-13 13:53:08,0.311549,0
名字被吃掉了耶,1331864018,我有多喜欢这首歌 就有多忘不掉你,2019-12-13 13:52:40,0.805787,2
零0零7柒0,516024158,被留下来的人是卑微的离开的人是嚣张的要好好放下 因为不值得啊,2019-12-13 13:49:49,0.0930679,0
x乐来晚了,1735029656,我爱你 你看不到,2019-12-13 13:46:14,0.354834,0
取舍0724,497162211,还好,2019-12-13 13:45:20, , 
x乐来晚了,1735029656,我知道你心里还是有我的 对吧 林永达.......,2019-12-13 13:45:01,0.29388,0
茹茹超困,1752461191,你联系我，我就听你说，你不联系我，那就随其自然，实不相瞒，有点想你，但能克制，问题不大 射手座,2019-12-13 13:44:38,0.381115,0
阿奕姐姐,1317166090,可能老天就不希望我们在一起吧，我给他打了无数个电话，都是再忙，我才懂了，他真的不要我了,2019-12-13 13:43:17,0.0866801,0
悠然漫步于人生路,1490431358,好听,2019-12-13 13:41:56,0.595459,2
大熊love63,2004919179,三年，你一直单着在等他吗？三年啊！我空窗三年等来的她，被我冷暴力而离开,2019-12-13 13:41:02,0.586909,2
醉猫ygq,1364999622,你还好吗,2019-12-13 13:38:41,0.540433,1
缓辞_,1289719631,朋友都说不值得 然后自己坚持，最后遍体鳞伤。,2019-12-13 13:37:17, , 
小鱼_zq_Qps4,1451016059,但愿,2019-12-13 13:34:35,0.501665,1
远方应有所爱人,1408781964,慢慢地长大，就会觉得没什么会放不下,2019-12-13 13:33:33,0.591218,2
词不组,390139053,本来两个人的事，为什么一个人承担。如果是？我选择下一个,2019-12-13 13:33:24,0.174655,0
小铭Lz,80108272,我爱你，我了解你的全部，我才知道怎样伤你至深。,2019-12-13 13:31:33,0.493247,1
夏眠190819,1559132392,“可是小春花这有恃无恐用得也极好”“是仗着哥哥太爱你了吗？”,2019-12-13 13:22:20, , 
liujq20131223,575286511,这节奏感,2019-12-13 13:20:58,0.475329,1
i小闹钟,364560187,加油，旧的不去新的不来。,2019-12-13 13:20:27,0.0536103,0
相思卓,1327725475,这不是爱情 这是舔狗 你爱不爱我全看我舔的满意不满意,2019-12-13 13:18:29,0.50568,1
鹤归孤山夕阳下,1504216266,这么卑微的词，却名为嚣张 心碎 ,2019-12-13 13:17:50,0.296108,0
想躲一躲i,368227012,没什么大不了的 我一定会赢,2019-12-13 13:17:32,0.73373,2
牙牙超人biu,1934329712,藏在心底吧,2019-12-13 13:16:57,0.519756,1
岚山__,1620811822,你说你喜欢喝奶茶，中午我就买了过来，别人以为我们在一起了，你笑了，我以为你也喜欢我。一个星期后，你也买了杯奶茶，我让别人去问是不是给我的你说 “喜欢的东西要给对的人。”然后你就走出了教室,2019-12-13 13:16:54,0.301736,0
很低CK,1972192471, 多多大哭 ,2019-12-13 13:15:03,0.624039,2
丶华色,452561911,我软硬不吃，专吃你的微笑 ,2019-12-13 13:14:48,0.375739,0
Eccrg,1669020764,但一想到不是因为我而难过我就更难过了,2019-12-13 13:13:58,0.294738,0
网友苏言1,1918429750,“不要星河滚烫，不用柔情满腔。这都不及你在身旁，都不如陪你流浪。”,2019-12-13 13:12:20, , 
DONX-,84742184,厉害了,2019-12-13 13:11:06,0.339382,0
xh_zzt,531915688,只因是你，你才有对我嚣张资本,2019-12-13 13:10:35,0.267678,0
风华雪姬,1928380640,对你的失望攒够了,2019-12-13 13:08:56,0.529267,1
nikyzk,509647061,傲啊 别迁就,2019-12-13 13:07:46,0.466354,1
千默寻丶,552438509,不配打出你的名字,2019-12-13 13:06:34,0.359537,0
WYuiiii,1703856213,是你不够喜欢 那么卑微我不怪你,2019-12-13 13:04:44,0.150303,0
莘yan,316293095,老雷很久很久以后你再知道吧。下面的日子也让我小心翼翼爱着吧。哪怕不听不问。,2019-12-13 13:04:01,0.105856,0
喃楠赧难以启齿,450651501,她只是想有人陪，不是想和你过一辈子,2019-12-13 13:02:12,0.327924,0
赴约满天星的梦,2025455264,人間本不該令我這麼欣喜的，但是你來了。 亲亲 向日葵的花海承載了我對你的所有愛。生命中有一些人與我們擦肩了，卻來不及遇見。生命中有一些人與我們遇見了，卻來不及相識。生命中有一些人與我們熟悉了，卻還是要說再見。 ,2019-12-13 12:57:10,0.277548,0
人比鬼恶,1799762320,万人血书 暗示分离 呆 呆 ,2019-12-13 12:56:03,0.516741,1
赴约满天星的梦,2025455264,整首歌歌词温暖细腻，深入人心，总有一句能触碰到你的内心泛起涟漪，希望大家都能找到自己的光芒，勇敢爱这个世界 当阴霾散去时，阳光会再次光临 爱心 ,2019-12-13 12:55:47,0.968324,2
-无声-727,533184339,真是嚣张，又很荒唐，但事实就是这样,2019-12-13 12:51:07,0.229085,0
伊人耜,1348616065,我熬过了地狱，你为什么才出现！,2019-12-13 12:50:32,0.378445,0
lis酱与小鱼干,321635534,你室友多嚣张 亲 ,2019-12-13 12:49:52,0.302433,0
漂亮美丽善良不是我哈哈,1965490908,看第一眼就喜欢上的人，你让我怎么放弃,2019-12-13 12:49:07, , 
是大月啊_,1353619243,失望攒够就离开吧,2019-12-13 12:44:50,0.151558,0
辣酱放芥末,1330159875,当你渴望一个人出现在生活中的时候，才真正的意识到，阴雨天后的阳光最美，干渴后的优乐美最甜。等一人，等了好久。,2019-12-13 12:42:11,0.887337,2
VIPg故事,1923859749,走吧，不要回头，就这样错过,2019-12-13 12:39:20,0.485622,1
英雄女孩小太阳,1302005627,所爱隔山海，山海依旧是山海对的人，会在半路相遇，不对的人，哪怕付出再多，也跨不过,2019-12-13 12:35:36,0.79591,2
趙浩然_5lbh,1802915531,嚣张,2019-12-13 12:32:42, , 
LXYJoyce,1688439470,如果不是喜欢你 请问你是谁？,2019-12-13 12:31:37,0.0700145,0
千年后成为宇宙尘埃的我们相遇,1363652309,你怎么就这么烦我呢,2019-12-13 12:31:01,0.23719,0
1doer,274279036,心比长相好 懂比爱重要,2019-12-13 12:29:29,0.875067,2
1doer,274279036,懂比爱重要,2019-12-13 12:29:04,0.792014,2
对面的女孩看过来y,1738272347,单曲循环,2019-12-13 12:28:26,0.496046,1
隔壁村的豪哥,2073530010,是真的侵入人心,2019-12-13 12:27:37,0.46278,1
隔壁村的豪哥,2073530010,就算没有人，也有自己,2019-12-13 12:26:43, , 
枕头大人啊,537251003,没人喜欢，自己也要嚣张 骄傲 ,2019-12-13 12:25:17,0.681227,2
Iw_eof,436141969,男声太好听了 ,2019-12-13 12:24:31,0.480595,1
心雨168,409812885,我也这么觉得 ,2019-12-13 12:24:12,0.529831,1
三七二十一啊i,633549297,2020年会好的哦，加油,2019-12-13 12:23:56,0.893195,2
Hedgehog190210,1734355212,我一年了，每天都想起，从刚开始的生理性心痛，每天晚上醒很多次，每段睡眠里都有他，浑浑噩噩在床上躺了一个月，心情特别不好，导致内分泌严重失调，脸上长痘，吃饭想吐，后来慢慢忙起来，好了一点，但情绪还是反反复复很多次，到现在想起来，并不难过，而是释怀。所以时间很有用，接受结果，接受自己,2019-12-13 12:23:16,0.759428,2
蛮玥,1923297871,恰恰相反,2019-12-13 12:22:45,0.542133,1
隔壁村的豪哥,2073530010,我会很傲气，但我还是需要你,2019-12-13 12:22:21,0.546231,1
南声蘇蘇,1546545488,和你在一起时的难过 担心 害怕 远远 超过我们在一起的快乐 所以只能留下一句抱歉 和无法抑制的悲伤,2019-12-13 12:20:56,0.500637,1
Depression丶灰茕,565569068,如果没有永远，就不要说永远，如果没有决心，就不要给他所有的爱，你知不知到，你走了，他剩不下什么了。如果不能陪他走到最后，能不能不要给他全部，再选择放手，真的，这样可以毁掉一个男孩子，给了他全部，又不能陪他走到最后，一开始就不要招惹他。是不是爱情里，或早或晚，谁都无一幸免。,2019-12-13 12:16:44, , 
看不见我就行,446560340,是不是每个人心里都有那么一个嚣张的人,2019-12-13 12:15:24,0.472676,1
spoony191212,2072825828,没有办法，或许客观上我们不合适吧 哀伤 哀伤 哀伤 ,2019-12-13 12:15:23,0.0838113,0
现紫铁粉,1949257145,好听到爆,2019-12-13 12:11:32,0.701375,2
再看我也不是你女朋友,578111124,最终还是分开了，或许你是真的喜欢，但我要的是爱。喜欢 爱,2019-12-13 12:11:09,0.835352,2
w_我们,630162633,有理,2019-12-13 12:10:15,0.518349,1
-xxbaby_,540182955,谁不想一谈就是一辈子呢。,2019-12-13 12:09:01,0.190229,0
苏远智,30913123,第一次听我真的以为是毛不易的声音,2019-12-13 12:04:53,0.399889,0
你的小耳朵喔,2071922718, cp 现在的女孩子好像变得不敢粘人了，她们内心渴望和你时时刻刻在一起，却又不敢表现出来。她们害怕喜欢的人觉得累赘， 害怕太过束缚的爱情让人喘不过气。 可实际上呢 她真正在乎的时候就是这样，幼稚冲动不顾一切， 想随时冲到你面前告诉你很想你，即使才分开了几分钟而已。 soul分享,2019-12-13 12:03:03,0.304522,0
听一哈紫,1748809071,那就看你运气咯，你不会看人到头来还是这样,2019-12-13 12:01:43, , 
固执但不Son,471355212,嗯吧,2019-12-13 12:00:26,0.498597,1
LilBen,251869303,什么叫大猪蹄子,2019-12-13 11:59:51,0.492041,1
小玥没烦恼,1308315136,，等我熬过这段时间 我就不会去打扰你了,2019-12-13 11:59:36,0.182845,0
beloved千岁,1482667189,时间会治愈一切,2019-12-13 11:56:26,0.7119,2
倾城灬雪恋,1587115199,别抽烟了,2019-12-13 11:55:20,0.347555,0
幸福离我辣么远_,99611632,我的一举一动随你改变多荒唐 这句话唱出我的悲伤,2019-12-13 11:53:07,0.670493,2
l___i___l,408286436,他说 我要是对你有哪怕一点点情份 怎么会删你他说 我想到你就两个字 极端。,2019-12-13 11:52:57,0.0821224,0
我要改个名字让你找不到我,259397948,人的悲喜并不相通 我的痛他也不会懂,2019-12-13 11:47:49,0.187899,0
努力努力再努力7月7,599814109,我总觉得我再等等他一定会给我甜甜的爱情,2019-12-13 11:47:24, , 
Dickle-,309322764,说实话比较讨厌这种腔调,2019-12-13 11:47:21,0.168916,0
努力努力再努力7月7,599814109,我真的还不想说分手，真的 心碎 ,2019-12-13 11:45:37,0.192763,0
歌艺学徒Xyn,2072899614,别那么嚣张了我还在这里等着你,2019-12-13 11:44:08,0.325788,0
顺心_4,1674648680,离开一个地方，风景就不再属于你 错过一个人，那人便与你无关。,2019-12-13 11:42:56,0.540335,1
李易峰即是道理吖,1789732655,不联系有什么用，有本事别想ta啊,2019-12-13 11:40:33,0.233415,0
孤酒青灯丶,483368344,你变得这么嚣张是我的错,2019-12-13 11:34:50,0.22377,0
上局宁东段HXD3C,1788065928,也许离开才是最好的得到吧,2019-12-13 11:34:49,0.66057,2
L可乐coco,1583082583,从今天开始，我要是在联系你，我特么是你孙子。,2019-12-13 11:34:46,0.247943,0
poohfd,304000040,我还是没放下，辛辛苦苦得不到的你，别人轻而易举就和你在一起,2019-12-13 11:32:20, , 
夲尊-,1624702601,爱你,2019-12-13 11:29:51,0.710728,2
尽丶_zccJ,453635210,我的心脏脉搏为你跳动,2019-12-13 11:27:38,0.586356,2
悸动zyq,1385125134,那女孩对我说 嚣张,2019-12-13 11:26:44,0.390137,0
龙舌兰1904,1726745006,他走了 走得很果断,2019-12-13 11:25:34,0.608843,2
意中人RY,382438401,呵呵 可爱 ,2019-12-13 11:22:37,0.865289,2
ZhaiYiHui,1338609518,我还爱你 回来吧,2019-12-13 11:22:06,0.551526,2
意中人RY,382438401,深情的人注定不好过 只有薄情才会被反复思念 可爱 ,2019-12-13 11:20:56,0.554276,2
