雪碧好好喝呀,1569197502,这个和声好好听,2019/12/13 15:25
好人难寻i,543472674,武当王也，拜见老天师,2019/12/13 15:25
尹次獒,578308115,徐凤年不是真无敌，世上由有裴南苇！,2019/12/13 15:24
苦寒松柏,589885073,那可是刀甲,2019/12/13 15:21
苦寒松柏,589885073,还有酱油甲陈之豹,2019/12/13 15:20
CristianoR7丶,403720753,没看过你搁这儿阴阳干啥呢？ 非得在这一层评论？,2019/12/13 15:18
终身美鹿,342851434,上山？,2019/12/13 15:16
Catbamboo,361827818,下山要不要买菜？,2019/12/13 15:16
庆阳耶,1329390977,前年出山 今年下山 明年炸山,2019/12/13 15:14
迷路的无忧子,287659865,抱大腿,2019/12/13 15:13
伯牙的大白,1304195514,下山难，上山更难，你品，你细品,2019/12/13 15:13
RIOH太阿,1392745494,给 看哭了,2019/12/13 15:10
请对凌熙心动,1770235636,那可真巧啊,2019/12/13 15:10
佟辰,590817381,路人甲 大哭 大哭 ,2019/12/13 15:10
潇hero,272593722,武当王也拜见老天师,2019/12/13 15:09
曾江同学,507535971,所以又是一手左手右手的歌 了 大笑 ,2019/12/13 15:08
驚現人間落難人plus,1839551631,下山.,2019/12/13 15:06
纸鹞-n,1365543421,加油,2019/12/13 15:05
咚咚咚咚咚滴滴,561243642,好耳熟啊 特别是开头那几句 想不起来是那首歌了,2019/12/13 15:05
一口O泡,1324284650,我们也爱你！,2019/12/13 15:05
烤串你吃不__,1773706737,“希望看到这条评论的人永远开心” 星星 ,2019/12/13 15:05
也许她在终点等你,571741871,看见前排评论全是我大雪中的书迷我就放心了,2019/12/13 15:05
波多野结衣_RU0S,1475571407,好听啊 爆炸 ,2019/12/13 15:04
变异的霍巴特人,305860919,最近很丧，有没有人能够缓解一下我现在的心情啊，,2019/12/13 15:02
Andrew-Nike,350420729,这好好的评论，咋成武侠小说集结地了啊 大哭 ,2019/12/13 15:01
豆豆iQ,600526148,抖音小钢蛋来的,2019/12/13 15:00
用户1572319764,1572319764,诶！成绩760分考了432！我班一个考了702分的，我觉得和他能比的就只有寿命了！,2019/12/13 15:00
七殣,441344113,生日快乐，好听,2019/12/13 14:59
七殣,441344113,好听,2019/12/13 14:58
皮皮虾190323,1802128705, 多多大笑 ,2019/12/13 14:58
索先生520,1752794161,好好听的歌,2019/12/13 14:57
不要在人家的夢裡打來打去,1722333559,爱你 3 ,2019/12/13 14:55
呓语提琴,2074025698,好听啊 多多大笑 ,2019/12/13 14:54
是鶴不是呵,454895011,雪中悍刀行 ,2019/12/13 14:53
太狠了鸭,1532136470,除暴安良我心愿,2019/12/13 14:53
haohaoxcxc,1672096708,六道,2019/12/13 14:52
我在大青山上,411511503,江南好，最好是红衣,2019/12/13 14:52
见明是彰,1741970316,今日解签，易下江南。,2019/12/13 14:51
莱恩lyn,1295277681,不知道别人说的是什么，就瞎回复也真够好笑呢 憨笑 ,2019/12/13 14:50
希望王婷永远开心,1600892244,出土,2019/12/13 14:49
见明是彰,1741970316,今日解签，易一下江。,2019/12/13 14:49
无恶不欢啊,436952445,我裘凯想谈恋爱,2019/12/13 14:48
我的至尊宝去喜欢别人了,1552098704,那首 出山 火的时候我正热恋，现在这首 下山 火了，我却已经分手了 哀伤 ,2019/12/13 14:48
墨城旧,292740022,要是人和人之间的关系也能恢复出厂设置就好了 我想重新认识你 以更好的方式,2019/12/13 14:47
小小啊洁呀,499744446,从出山 到下山 再过几个月就会出一首叫上山的歌了 ,2019/12/13 14:46
浅梦南柯1807,1514723448,我也想到王也了，哈哈。,2019/12/13 14:46
子木hy,493686765,再等等吧,2019/12/13 14:45
HShown,645574390,有！,2019/12/13 14:44
睡在热铁皮屋顶上的猫,387960426,黑黑,2019/12/13 14:43
鲨鱼逃到海里,546591527,北凉铁骑甲天下,2019/12/13 14:41
该ID因为太帅想不出来,498473744,弃青衫,2019/12/13 14:41
请对凌熙心动,1770235636,在下武当王也,2019/12/13 14:40
一生jacky,313809025,哈哈哈，有道理,2019/12/13 14:39
旧人未南归,1301291691,李淳罡一愿世间心诚剑士人人会两袖青蛇。李淳罡二愿天下惊艳后辈人人可剑开天门。,2019/12/13 14:39
穴居的小幽灵,395086683,没看歌词以前一直听成“等我的人叫小龙” 多多笑哭 ,2019/12/13 14:38
柒良辰,1657313747,去年火的一首出山，今年火了一首下山，明年呢移山还是炸山？,2019/12/13 14:37
小明1433223,1364070448,这句话陪着首歌不是绝配吗？,2019/12/13 14:35
小明1433223,1364070448,这句话一天不上热评，我就每天来评论一次,2019/12/13 14:35
小明1433223,1364070448,今日解签，宜下江南,2019/12/13 14:35
温晴1912,2066675057,我觉得是“回不去了。”,2019/12/13 14:34
Sucralose-,1751170045,其实是眉间雪剧情版的文案来着。。刚刚听的时候想到了这个就评论了，你可以去听听那首歌 ,2019/12/13 14:32
做梦都想穿越的灵隐大人,487764302,阿福揍扁了成龙,2019/12/13 14:30
王鹏举a,533953159,骑鹤下江南救红衣，人屠病榻弥留之际，白衣缟素击鼓，徐念凉那句娘亲死了。我一个大男人的泪水怎么也止不住。可能，徐凤年经历的，是每个男生心中，羡慕却又不想经历的事情吧。,2019/12/13 14:29
比芭卜吃泡泡糖,290226735,感人 可爱 ,2019/12/13 14:28
温华_v,1778443472,此剑抚平天下不平事，此剑无愧天下有愧人。,2019/12/13 14:27
世界都在朕的掌握之中,613584535,第1314个评论,2019/12/13 14:26
牛逼puss,1492038314,下山别买猪肉 不然你就不下山了,2019/12/13 14:25
越冬虫风,115532887,这歌真是配张震的,2019/12/13 14:23
小桃枝--,1450191872,是小说,2019/12/13 14:23
元元不爱糖糖,516011804,孜然是我想的孜然吗,2019/12/13 14:23
诺言家的键盘,1286014690,学下山,2019/12/13 14:21
烧仙未加草,1484701176,把小师叔带入后给爷整笑了,2019/12/13 14:21
J-Antichrist,567278871,欢快的令人嘴角上扬 ,2019/12/13 14:18
仟酒醉,2005609223,很好听,2019/12/13 14:17
Willyeah,328040341,下江南的事，以后的再说吧,2019/12/13 14:17
神偷扑克,259426180,我第一反应是想起了 道士下山 这电影,2019/12/13 14:17
禾枫未闻,1639560210,山下女人是老虎，千万莫碰得 ,2019/12/13 14:15
你好衡子,1797562543,啊啊啊啊,2019/12/13 14:14
hhhuihyy,565025607,李总你好,2019/12/13 14:14
hhhuihyy,565025607,擦1擦1擦1,2019/12/13 14:14
---肉包-,9922129,不自觉的想到了 一人之下的王也 爱了,2019/12/13 14:13
秋冬将至,1415747264,今日解签，宜下江南,2019/12/13 14:13
Victory-冥凰,311801188,我最受,2019/12/13 14:12
找一份阳光,1303419043,今日解签，宜下江南。,2019/12/13 14:12
BOR丶ING,423120715,这首歌被那个肌肉哪吒给毁了。,2019/12/13 14:12
南风微微吹d,1620742374,雪中悍刀行 ,2019/12/13 14:11
寻找未知的大地,2028145649,啥时候上山,2019/12/13 14:11
你好衡子,1797562543,擦擦擦,2019/12/13 14:11
灯火阑珊-,376532095,下山要不要买菜,2019/12/13 14:10
盗贼_2lrv,1989061379,去年出山，今年下山，明年炸山，后年移山 ,2019/12/13 14:10
赐你人间,1816551156,我韩前辈何在啊,2019/12/13 14:08
半梦半醒半相随,434984905,好听,2019/12/13 14:08
一心怡情小鹿砸,1659115400,去年出山，今年下山，明年封山？ 西西奸笑 ,2019/12/13 14:07
挽挽爱你,1923960912,去年出山，今年下山,2019/12/13 14:05
是你的张张啊YOY,2014604176,什么时候能遇见我的他呢,2019/12/13 14:04
真TM没素质-,1711272859,也太好听了吧！,2019/12/13 14:03
zzq宬,1516920052,我现在看到剑来更新那里了，然后就卡住了，剑来风流比雪中少了点，更多的是揪心，问心及深，我与我周旋久宁作我,2019/12/13 14:03
顾飞选手的小迷妹,1881561239,笔芯,2019/12/13 14:03
婷婷婷总啊,1419799231,有点心酸,2019/12/13 14:03
搞siao的程序猴,551495459,第一次听这首歌，是抖友给他家古风猫咪配的音乐，喜欢那只猫更喜欢这首歌。,2019/12/13 14:01
比如通过,298308552,打破零回复的最关键一步,2019/12/13 14:01
zA9527,1312562218,要想练就绝世武功，就要忍受常人难忍受的痛！！！,2019/12/13 14:00
夏小绿ins,418589820,雪中来了，剑来还会远么,2019/12/13 14:00
回头望吧,336037283,哼 哈 我是黑虎阿福 看我乌鸦坐飞机 龙卷风摧毁停车场,2019/12/13 14:00
zzq宬,1516920052,剑来风流少了点，更多的是揪心啊,2019/12/13 14:00
米熊王国辉,576350784,武当当兴 当兴在玉斧,2019/12/13 13:59
藏不住的帅ii,515371178,迟早10w 先占个座 吐舌 ,2019/12/13 13:58
夏至未知smile,250909046,风紧，扯呼！,2019/12/13 13:58
__喧哗__,489809459,雪中,2019/12/13 13:57
夏至未知smile,250909046,雪中悍刀行 可以看一下 大笑 ,2019/12/13 13:57
一鸣先生i,596260917,你们抓鲁迅干我周树人什么事儿,2019/12/13 13:57
Jrsdiya_,442856532,开头好像十方天下的调调,2019/12/13 13:56
一杯闲暇,421261087, 多多大笑 ,2019/12/13 13:55
风青莲,408530518,什么意思,2019/12/13 13:54
zzq宬,1516920052,这首歌雪中包场了,2019/12/13 13:53
zzq宬,1516920052,这首歌雪中包场了 吐舌 吐舌 ,2019/12/13 13:51
孤梦思彦,1502978755,天下风流，曹长卿独得八斗,2019/12/13 13:51
妄想解脱,1645562913,不肖子孙轩辕敬城，恳请老祖宗赴死,2019/12/13 13:50
赵高兴最可爱,276813578,今日解签，宜下江南。翻唱留名 大笑 希望大家支持小歌手也能给我留个名,2019/12/13 13:50
我的十二很好看,1773458526,去年出山，今年下山，明年是不是就要炸山？,2019/12/13 13:48
阿基米德fame,1704226927,真的很棒，谢谢你带来呢么好的歌曲。,2019/12/13 13:47
胡桃夹子的小苹果,381372883,要想练就绝世武功，就要忍受常人难受的痛 常人难忍受的痛是什么呢？师傅喜欢喝的茶叫做乌龙，衣服爱穿中国红 最难的是这些小事,2019/12/13 13:45
大白很优秀x,377617920,我带你下山吧,
Sucralose-,1751170045,“师傅，我冷，我想吃糖葫芦”“为师前两日给你做了件衣裳，你看喜不喜欢，前面有卖糖葫芦的，喜欢哪串为师给你买”“师傅真好，徒儿长大后一定要名扬江湖保护师傅”“我都说了我不吃糖葫芦，你做的衣裳这么丑我不穿”“ ”“师傅，前面有买糖葫芦的，我买来我们一起吃好嘛？师傅？”,2019/12/13 13:44
Deliciouslyvein-,369384840,乔碧萝女士发起了与您结婚的邀请 拒绝 同意,2019/12/13 13:44
BOSS丶我,370849707,曹长卿轻声道 “春秋之中，风雨飘摇，有人抱头痛哭，有人檐下躲雨，有人借伞披蓑，唯我大楚绝不避雨，宁在雨中高歌死，不去寄人篱下活。”,2019/12/13 13:44
猜对了我也不说,540741404,武当王也，拜见老天师,2019/12/13 13:43
丶孤孤孤孤孤城,1812816036,洪洗象,2019/12/13 13:43
梒枓,1900548915,今天是我第一次听这首歌，但有一种很熟悉的感觉,2019/12/13 13:42
Judger-Z,1580902593,不知道怎么就想到了王也道长和灵玉真人 多多大笑 ,2019/12/13 13:42
ZM侠盗,1441893263,不知道为啥，听到老联想到 一夜新娘 ,2019/12/13 13:41
挥剑断生路,1927026534,有嘞，还有，人家叫黄阵图。,2019/12/13 13:41
Tong_BaBa,403290941,忍不住想起那个金刚芭比娃,2019/12/13 13:40
Evila丶花池,1714694802,应该是道法自然吧，为什么是道法孜然？？？？？ 烤肉吗,2019/12/13 13:40
ZM侠盗,1441893263,一样一样，我也是,2019/12/13 13:40
考不进前一百不改名,1554458111,哈哈哈哈哈拭目以待吧,2019/12/13 13:39
故事听完再走吧丶,1777711289,天不生我李淳钢，剑道万古如长夜，剑来！,2019/12/13 13:38
Mr-不二虫,509106148,什么时候有的？？？我qq音乐会员都开好了,2019/12/13 13:37
就我啊什么都没有,497612503,兄弟，看完第一句感觉直戳泪点,2019/12/13 13:36
请叫我前男友__,33171752,小二，上酒,2019/12/13 13:35
挥剑断生路,1927026534,不过老黄记起了跟少年一起颠沛流离的三年，新悟出的那第九剑，被少爷取名“六千里”。老黄傻呵呵咧嘴一笑，快步小跑登楼。有这一剑。什么都没有关系了。“少爷，你还有很长的路要走，别学老黄，记得风紧扯呼。”,2019/12/13 13:34
田大锤子,1878073437,此歌必火,2019/12/13 13:34
世俗2002,1931927040,2018年末一首叫出山的歌火了2019年末一首叫下山的歌火了2020年是不是该归山了 ,2019/12/13 13:33
带哥金闪闪,261593565,听到这首歌 看了你们的评论 我又看了遍雪中,2019/12/13 13:32
冷魅铃,1827554612,是多放孜然 ,
Decade501725,1644335921,看到这么多的热评，瞬间想起来追雪中的日子.....不过评论里有没有看着热评一脸懵逼的 多多笑哭 多多笑哭 ,2019/12/13 13:32
onerlj,606598471,雪中数风流，剑来正三观,2019/12/13 13:32
炸天帮李潇遥,617744702,凤年凤年，唯两袖清风，哈哈哈 ,2019/12/13 13:32
高晨梦,344793008,好听,2019/12/13 13:31
高晨梦,344793008,太喜欢了，,2019/12/13 13:31
中国Nike耐克,1883748756,“在我家乡那边，别人借钱十两，便要还上十二三两，我的剑术是你教的，现在我还给你，再废去一手一足，够了吗？”这个穷酸的木剑游侠啊，到最后折去了木剑，离开了这座江湖“不练剑了。”,2019/12/13 13:30
宁男人,2043980396,师。。师。。师傅，什。。什么叫自燃！,2019/12/13 13:29
锦衫鸢,1704982468,脑补了下可怜小徒弟被抛弃在雪山下孤苦伶仃濒临死亡，强大俊美的师傅下山时正好碰到就顺手捡回了家，结果辛辛苦苦养起来的小崽子一次下山之后不知道被哪个坏蛋勾了魂去，整天盼着离开他。徒弟决了心要下山，两人一言不合动了手，师傅像从前教导徒弟时一样心软故意败下阵来。徒弟下山之后，就再没回来,2019/12/13 13:28
万千星辰掬在手,1911989403,“在我家乡那边，别人借钱十两，便要还上十二三两，我的剑术是你教的，现在我还给你，再废去一手一足，够了吗？”这个穷酸的木剑游侠啊，到最后折去了木剑，离开了这座江湖“不练剑了。”,2019/12/13 13:27
顾17宸,2013731450,师父喜欢茶叫做乌龙喜欢穿的衣服是中国红,2019/12/13 13:26
悲伤的复仇者,1759038837,严重怀疑是位和尚师傅写的词 多多捂脸 多多捂脸 多多捂脸 ,2019/12/13 13:26
胖胖小樱浆,1703937765,小洛是谁,2019/12/13 13:25
只听许美静,107447928,骑牛的洪洗象，双刀的徐凤年,2019/12/13 13:25
宝贝收藏我第一个歌单好吗,510411099,十六岁的感情 即使是错误的 也是最难忘的 心碎 ,2019/12/13 13:25
沁失,1468130875,以前999点的红心 现在 哈哈,2019/12/13 13:24
訤言,411202621,东西，咱们寺里有两个禅，我都不学，你便是我的禅，秀色可参。 两禅寺小和尚吴南北。,2019/12/13 13:23
梁伯懿,1393064455,这个人的主页照片真特么可爱,2019/12/13 13:23
bx笔芯,1335088850,听到这首歌，就想到一夜新娘,2019/12/13 13:23
Mrwaiiter,504260652,这段爱了 小师叔,2019/12/13 13:23
只听许美静,107447928,雪中悍刀行,2019/12/13 13:22
电波女孩冲冲冲,277482863,我还看热评出处,2019/12/13 13:21
i亦邪,2014195654,小鹿它已经死了我保证它不会乱撞了,2019/12/13 13:21
onerlj,606598471,前面大部分人会看不了，你慢慢看，里面可能会有你心中向往的江湖,2019/12/13 13:19
西诀i,337831426,天不生我李淳罡，剑道万古如长夜,2019/12/13 13:17
当风落定,346049326,男主 徐凤年女主。。。,2019/12/13 13:17
当风落定,346049326,小说 雪中悍刀行,2019/12/13 13:16
该死的是我,388563348,“ 黄蛮儿 为师本事就这么点 学不来开天门 连开天眼也是这般勉强 ”“ 若是仍然无法为你挡下天劫 莫怪师父啊 ”世人羡长生 道人修清净 老人在生前最后一刻 记起了前几年山脚道观里自己徒弟的打鼾声 一点都不清净啊 可却是让老人最怀念 祥符元年的冬末 天师府池中那朵位于最高处的紫金莲 枯死,2019/12/13 13:16
青年陈,364235619,待我生羽翼，万里御长风,2019/12/13 13:15
当风落定,346049326,不是 你要看耽美的话杀破狼还不错,2019/12/13 13:15
大可与霸霸,1420451258,真的是一个有一百层楼那么高的高手。”说完这句话后，天地异象骤起。一栋栋高楼撕裂飞升，一堵堵石墙被撕裂向上，一棵棵树木拔根破土上浮 夹杂有城内全部的兵器。几乎所有死物都升入天空。然后在这个小屋顶上，他腰佩狭长木刀，小地瓜拎着短小木刀。这一对父女啊,2019/12/13 13:14
